NAME,index,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type,dist_to_plaque,dist_to_tau
59390,314,4249,21336,1274,6401,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
59391,315,12546,21340,3763,6402,8months-disease-replicate_1,Inh,Sst,,
59392,316,5694,21325,1708,6398,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59393,317,11532,21339,3459,6402,8months-disease-replicate_1,Oligo,Oligo1,,
59394,318,412,21332,123,6400,8months-disease-replicate_1,Micro,Micro3,140.0,
59396,319,6563,21329,1968,6399,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,150
59397,320,11412,21325,3423,6398,8months-disease-replicate_1,Micro,Micro3,,
59398,321,10645,21323,3193,6397,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59399,322,2314,21331,694,6400,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59400,323,8318,21317,2495,6395,8months-disease-replicate_1,Oligo,Oligo1,,
59401,324,7475,21314,2242,6395,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59402,325,12077,21306,3623,6392,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59403,326,1066,21311,319,6394,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,69.0,155
59404,327,13177,21307,3953,6392,8months-disease-replicate_1,Inh,Vip,,
59406,328,6808,21318,2042,6396,8months-disease-replicate_1,Astro,Astro1,,139
59407,329,7856,21309,2356,6393,8months-disease-replicate_1,Endo,Endo1,,
59408,330,2402,21294,720,6389,8months-disease-replicate_1,Oligo,Oligo1,,
59409,331,14233,21302,4269,6391,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59410,332,3175,21292,952,6388,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59411,333,15020,21291,4506,6388,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59412,334,6924,21285,2077,6386,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,155
59413,335,10254,21286,3076,6386,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59414,336,11842,21279,3552,6384,8months-disease-replicate_1,Inh,Pvalb,,
59415,337,13799,21297,4139,6389,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59416,338,5549,21285,1664,6386,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59417,339,4082,21268,1224,6381,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59418,340,5196,21282,1558,6385,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,72
59419,341,11197,21277,3359,6383,8months-disease-replicate_1,Micro,Micro3,,
59420,342,9123,21272,2736,6382,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,44
59421,343,18686,21273,5605,6382,8months-disease-replicate_1,Endo,Endo1,,
59422,344,9571,21265,2871,6380,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,121
59423,345,13069,21243,3920,6373,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59424,346,6285,21274,1885,6383,8months-disease-replicate_1,Astro,Astro1,,210
59425,347,3729,21251,1118,6376,8months-disease-replicate_1,Oligo,Oligo2,,
59426,348,13891,21258,4167,6378,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59427,349,8503,21252,2550,6376,8months-disease-replicate_1,Endo,Endo2,,
59428,350,3502,21251,1050,6376,8months-disease-replicate_1,Micro,Micro3,,
59429,351,1310,21256,393,6377,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,143.0,99
59430,352,11526,21244,3457,6374,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59431,353,17237,21244,5171,6374,8months-disease-replicate_1,Inh,Lamp5,,164
59432,354,1473,21256,441,6377,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,70
59433,355,11269,21241,3380,6373,8months-disease-replicate_1,Micro,Micro2,,
59434,356,5421,21248,1626,6375,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,139
59435,357,12395,21230,3718,6369,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59436,358,2212,21222,663,6367,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59437,359,1983,21218,594,6366,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,148
59438,360,3881,21217,1164,6365,8months-disease-replicate_1,Astro,Astro1,,
59439,361,6799,21190,2039,6357,8months-disease-replicate_1,Inh,Pvalb,,169
59440,362,7727,21213,2318,6364,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
59441,363,12737,21205,3821,6362,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59442,364,6420,21212,1926,6364,8months-disease-replicate_1,Endo,Endo1,,96
59443,365,985,21208,295,6363,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,75.0,
59444,366,10127,21200,3038,6360,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59445,367,4972,21252,1491,6376,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,7
59446,368,13814,21190,4144,6357,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59447,369,5733,21190,1719,6357,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
59448,370,8245,21198,2473,6360,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59449,371,5305,21200,1591,6360,8months-disease-replicate_1,Astro,Astro1,,104
59450,372,12214,21197,3664,6359,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59451,373,7115,21198,2134,6360,8months-disease-replicate_1,Endo,Endo2,,
59452,374,2566,21188,769,6357,8months-disease-replicate_1,Oligo,Oligo2,,
59453,375,5495,21182,1648,6355,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
59454,376,9780,21194,2934,6359,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59455,377,3021,21178,906,6354,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
59456,378,9525,21181,2857,6355,8months-disease-replicate_1,Endo,Endo1,,119
59457,379,6162,21174,1848,6353,8months-disease-replicate_1,Oligo,Oligo1,,89
59458,380,12578,21182,3773,6355,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59459,381,3195,21170,958,6351,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59460,382,11208,21161,3362,6349,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59462,383,5075,21152,1522,6346,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,42
59463,384,7407,21171,2222,6352,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
59464,385,6592,21162,1977,6349,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,114
59465,386,17483,21163,5244,6349,8months-disease-replicate_1,Inh,Lamp5,,124
59467,387,1875,21144,562,6344,8months-disease-replicate_1,OPC,OPC,,137
59468,388,8818,21153,2645,6346,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,134
59469,389,16201,21142,4860,6343,8months-disease-replicate_1,Astro,Astro1,,25
59470,390,16734,21148,5020,6345,8months-disease-replicate_1,Endo,Endo1,,
59471,391,1562,21159,468,6348,8months-disease-replicate_1,Micro,Micro3,,95
59472,392,2535,21130,760,6339,8months-disease-replicate_1,Astro,Astro2,,
59474,393,1120,21130,336,6339,8months-disease-replicate_1,Endo,Endo1,118.0,167
59475,394,5144,21095,1543,6329,8months-disease-replicate_1,Oligo,Oligo1,,69
59476,395,5617,21127,1685,6338,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
59477,396,11849,21129,3554,6339,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59478,397,3270,21109,981,6333,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
59479,398,18759,21112,5627,6334,8months-disease-replicate_1,Astro,Astro2,,
59480,399,1811,21108,543,6333,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,133
59481,400,14065,21120,4219,6336,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59483,401,1657,21122,497,6337,8months-disease-replicate_1,Inh,Sst,,110
59484,402,12119,21109,3635,6333,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59485,403,4621,21115,1386,6335,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,106
59486,404,1313,21122,393,6337,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,162.0,129
59487,405,12638,21087,3791,6326,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59488,406,13918,21100,4175,6330,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59489,407,9791,21102,2937,6331,8months-disease-replicate_1,Micro,Micro1,,
59490,408,3974,21096,1192,6329,8months-disease-replicate_1,Endo,Endo1,,
59491,409,729,21092,218,6328,8months-disease-replicate_1,Endo,Endo2,110.0,
59492,410,5489,21091,1646,6328,8months-disease-replicate_1,Astro,Astro2,,
59494,411,2076,21090,622,6327,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59495,412,6374,21088,1912,6327,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,57
59496,413,9514,21082,2854,6325,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,136
59497,414,15092,21086,4527,6326,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59498,415,10854,21085,3256,6326,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59499,416,4950,21076,1485,6323,8months-disease-replicate_1,Astro,Astro1,,47
59500,417,12772,21077,3831,6323,8months-disease-replicate_1,Inh,Vip,,
59501,418,17924,21077,5377,6323,8months-disease-replicate_1,Endo,Endo1,,141
59502,419,7111,21056,2133,6317,8months-disease-replicate_1,Oligo,Oligo1,,
59503,420,13346,21072,4003,6322,8months-disease-replicate_1,Astro,Astro1,,
59504,421,11040,21070,3312,6321,8months-disease-replicate_1,Inh,Pvalb,,
59505,422,3555,21070,1066,6321,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
59506,423,8895,21064,2668,6320,8months-disease-replicate_1,Inh,Pvalb_Nog,,134
59507,424,13641,21038,4092,6312,8months-disease-replicate_1,Endo,Endo1,,
59508,425,6702,21064,2010,6320,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,127
59509,426,2311,21058,693,6318,8months-disease-replicate_1,Endo,Endo1,,
59510,427,8618,21064,2585,6320,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59512,428,7837,21064,2351,6320,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
59513,429,890,21056,267,6317,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,113.0,
59514,430,1190,21030,357,6309,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,155.0,173
59515,431,1397,21063,419,6319,8months-disease-replicate_1,Oligo,Oligo1,,132
59516,432,5255,21039,1576,6312,8months-disease-replicate_1,Oligo,Oligo1,,106
59517,433,16910,21042,5073,6313,8months-disease-replicate_1,Endo,Endo1,,
59518,434,10717,21047,3215,6314,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59519,435,4045,21043,1213,6313,8months-disease-replicate_1,Endo,Endo1,,
59520,436,4548,21028,1364,6309,8months-disease-replicate_1,Inh,Pvalb,,137
59521,437,12215,21035,3664,6311,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59522,438,17820,21043,5346,6313,8months-disease-replicate_1,Astro,Astro1,,141
59523,439,11264,21038,3379,6312,8months-disease-replicate_1,Inh,Sst,,
59524,440,19091,21037,5727,6311,8months-disease-replicate_1,Micro,Micro3,,
59525,441,2510,21019,753,6306,8months-disease-replicate_1,Micro,Micro3,,
59526,442,15318,21037,4595,6311,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59527,443,3039,21031,911,6310,8months-disease-replicate_1,Endo,Endo1,,
59528,444,18507,21033,5552,6310,8months-disease-replicate_1,OPC,OPC,,
59529,445,3835,20984,1150,6296,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
59530,446,15776,21041,4732,6313,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,132
59531,447,8149,21022,2444,6307,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59532,448,13152,21029,3945,6309,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59533,449,4165,21015,1249,6305,8months-disease-replicate_1,Endo,Endo1,,
59534,450,9399,21001,2819,6301,8months-disease-replicate_1,Oligo,Oligo1,,135
59535,451,12914,21027,3874,6308,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59536,452,15192,20990,4557,6297,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59537,453,6782,21010,2034,6303,8months-disease-replicate_1,Oligo,Oligo1,,145
59538,454,17382,21009,5214,6303,8months-disease-replicate_1,Inh,Lamp5,,179
59539,455,15595,21007,4678,6302,8months-disease-replicate_1,Astro,Astro1,,
59540,456,3352,20963,1005,6289,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59541,457,2013,20990,603,6297,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,199
59542,458,13452,21008,4035,6303,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59543,459,336,20989,100,6297,8months-disease-replicate_1,Astro,Astro2,205.0,
59544,460,1702,21005,510,6302,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,147
59545,461,19377,20997,5813,6299,8months-disease-replicate_1,Astro,Astro2,,
59546,462,638,20996,191,6299,8months-disease-replicate_1,SMC,S1,148.0,
59547,463,10976,20977,3292,6293,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59548,464,4205,20959,1261,6288,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59549,465,981,20955,294,6287,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,146.0,
59550,466,12566,20976,3769,6293,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59551,467,8630,20962,2589,6289,8months-disease-replicate_1,Oligo,Oligo1,,
59552,468,14086,20958,4225,6288,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59553,469,12054,20954,3616,6287,8months-disease-replicate_1,Endo,Endo1,,
59554,470,8952,20946,2685,6284,8months-disease-replicate_1,Micro,Micro3,,154
59555,471,444,20942,133,6283,8months-disease-replicate_1,Astro,Astro3,194.0,
59556,472,9239,20950,2771,6285,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,136
59557,473,5271,20945,1581,6284,8months-disease-replicate_1,Micro,Micro1,,127
59558,474,12457,20932,3737,6280,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59559,475,15972,20940,4791,6282,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,81
59561,476,7808,20921,2342,6277,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
59562,477,8429,20938,2528,6282,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59563,478,11686,20938,3505,6282,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59564,479,19195,20932,5758,6280,8months-disease-replicate_1,Micro,Micro2,,
59565,480,5020,20929,1506,6279,8months-disease-replicate_1,Inh,Sst,,92
59566,481,13852,20925,4155,6278,8months-disease-replicate_1,Astro,Astro2,,
59567,482,17112,20922,5133,6277,8months-disease-replicate_1,Astro,Astro1,,
59568,483,11198,20927,3359,6278,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59569,484,1797,20921,539,6277,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59570,485,6154,20917,1846,6275,8months-disease-replicate_1,Micro,Micro3,,45
59571,486,13129,20917,3938,6275,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59572,487,12729,20915,3818,6275,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59573,488,1341,20892,402,6268,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59574,489,10849,20910,3254,6273,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59575,490,2603,20896,780,6269,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59576,491,5416,20900,1624,6270,8months-disease-replicate_1,Oligo,Oligo1,,169
59577,492,10261,20867,3078,6260,8months-disease-replicate_1,OPC,OPC,,
59578,493,19119,20908,5735,6273,8months-disease-replicate_1,Endo,Endo1,,
59579,494,5868,20913,1760,6274,8months-disease-replicate_1,Inh,Pvalb,,131
59580,495,11087,20903,3326,6271,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59581,496,1250,20885,375,6266,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,186.0,
59582,497,9885,20938,2965,6282,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
59583,498,7312,20890,2193,6267,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59584,499,9430,20885,2829,6266,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
59585,500,1431,20880,429,6264,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59586,501,4687,20890,1406,6267,8months-disease-replicate_1,Inh,Pvalb_Nog,,131
59587,502,11581,20887,3474,6266,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59588,503,12857,20883,3857,6265,8months-disease-replicate_1,Endo,Endo1,,
59589,504,14110,20872,4233,6262,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59590,505,859,20862,257,6259,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,136.0,
59592,506,1574,20850,472,6255,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59593,507,18526,20857,5557,6257,8months-disease-replicate_1,Micro,Micro1,,
59594,508,15290,20849,4587,6255,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59595,509,14701,20903,4410,6271,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59596,510,375,20825,112,6248,8months-disease-replicate_1,Inh,Pvalb,193.0,
59597,511,474,20843,142,6253,8months-disease-replicate_1,OPC,OPC,171.0,
59598,512,9700,20860,2910,6258,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
59599,513,209,20840,62,6252,8months-disease-replicate_1,Astro,Astro2,,
59600,514,2853,20846,855,6254,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
59601,515,5460,20842,1638,6253,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59602,516,15386,20845,4615,6254,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59604,517,11710,20828,3513,6249,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59605,518,10479,20838,3143,6252,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59606,519,8736,20844,2620,6254,8months-disease-replicate_1,Inh,Pvalb_Nog,,
59607,520,5125,20820,1537,6246,8months-disease-replicate_1,Inh,Pvalb,,133
59608,521,15500,20826,4650,6248,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59609,522,13117,20810,3935,6243,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59610,523,10703,20813,3210,6244,8months-disease-replicate_1,Astro,Astro2,,
59611,524,11874,20817,3562,6245,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59612,525,3448,20804,1034,6242,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
59613,526,13342,20805,4002,6242,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59614,527,3901,20803,1170,6241,8months-disease-replicate_1,Micro,Micro2,,
59615,528,19078,20808,5723,6243,8months-disease-replicate_1,Astro,Astro2,,
59616,529,16702,20806,5010,6242,8months-disease-replicate_1,Astro,Astro1,,164
59617,530,4392,20795,1317,6239,8months-disease-replicate_1,Oligo,Oligo1,,
59618,531,8044,20815,2413,6245,8months-disease-replicate_1,Micro,Micro2,,
59619,532,11541,20798,3462,6240,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59620,533,8189,20793,2456,6238,8months-disease-replicate_1,Inh,Sst,,
59621,534,963,20800,288,6240,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,157.0,
59622,535,11385,20801,3415,6241,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59623,536,14447,20806,4334,6242,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59624,537,1997,20793,599,6238,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59625,538,5918,20784,1775,6236,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,122
59626,539,14606,20791,4381,6238,8months-disease-replicate_1,CA1,CA1-Ex,,
59627,540,12342,20790,3702,6237,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59629,541,5642,20786,1692,6236,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
59630,542,7915,20772,2374,6232,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59631,543,12584,20788,3775,6237,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59632,544,13790,20802,4137,6241,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59633,545,7063,20760,2118,6228,8months-disease-replicate_1,Oligo,Oligo1,,
59634,546,11264,20774,3379,6233,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59635,547,15208,20772,4562,6232,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59636,548,9349,20780,2804,6234,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59637,549,13236,20778,3970,6234,8months-disease-replicate_1,Micro,Micro1,,
59638,550,15809,20776,4742,6233,8months-disease-replicate_1,Inh,Pvalb_Nog,,148
59639,551,5179,20746,1553,6224,8months-disease-replicate_1,Inh,Pvalb,,160
59640,552,10368,20758,3110,6228,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59641,553,19178,20769,5753,6231,8months-disease-replicate_1,Endo,Endo1,,
59642,554,6896,20755,2068,6227,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
59643,555,9634,20751,2890,6226,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59644,556,8412,20760,2523,6228,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
59645,557,1526,20748,457,6225,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59646,558,10784,20751,3235,6226,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59647,559,13970,20754,4191,6227,8months-disease-replicate_1,Micro,Micro3,,
59648,560,1430,20758,429,6228,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59649,561,16445,20740,4933,6222,8months-disease-replicate_1,Micro,Micro1,,118
59650,562,11942,20742,3582,6223,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59651,563,11327,20721,3398,6217,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59652,564,16042,20734,4812,6221,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,110
59653,565,1634,20731,490,6220,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59654,566,3045,20725,913,6218,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
59655,567,63,20718,18,6216,8months-disease-replicate_1,Astro,Astro1,,
59656,568,14929,20725,4478,6218,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59657,569,14437,20722,4331,6217,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59658,570,15919,20716,4775,6215,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,136
59659,571,18177,20718,5453,6216,8months-disease-replicate_1,Astro,Astro2,,
59660,572,8755,20738,2626,6222,8months-disease-replicate_1,Inh,Pvalb,,
59661,573,9475,20712,2842,6214,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59662,574,456,20706,136,6212,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
59663,575,10594,20717,3178,6215,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59664,576,9997,20700,2999,6210,8months-disease-replicate_1,Oligo,Oligo1,,
59665,577,780,20712,234,6214,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59666,578,16269,20679,4880,6204,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,115
59667,579,579,20713,173,6214,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59668,580,3695,20698,1108,6210,8months-disease-replicate_1,Endo,Endo2,,
59669,581,3941,20668,1182,6201,8months-disease-replicate_1,Micro,Micro3,,
59670,582,19240,20688,5772,6207,8months-disease-replicate_1,Endo,Endo1,,
59671,583,1413,20656,423,6197,8months-disease-replicate_1,Endo,Endo1,,
59672,584,15612,20695,4683,6209,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59673,585,15154,20678,4546,6204,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59674,586,15739,20678,4721,6204,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,182
59675,587,2766,20627,829,6188,8months-disease-replicate_1,Endo,Endo1,,
59676,588,11496,20680,3448,6204,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59677,589,13276,20672,3982,6202,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59678,590,13904,20669,4171,6201,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59679,591,941,20667,282,6200,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
59680,592,7358,20680,2207,6204,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
59681,593,7164,20685,2149,6206,8months-disease-replicate_1,Astro,Astro2,,
59682,594,4830,20678,1449,6204,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
59683,595,16497,20651,4949,6196,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,148
59684,596,8307,20653,2492,6196,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
